gene_id,POR_13_S81,POR_34_S82,POR_61_S83
Porites_compressa_HIv1___RNAseq.g26204.t1,0,0,0
Porites_compressa_HIv1___TS.g23548.t1,0,6,0
Porites_compressa_HIv1___RNAseq.g26206.t1,0,0,0
Porites_compressa_HIv1___TS.g23550.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26209.t1,0,0,0
Porites_compressa_HIv1___TS.g23553.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26211.t1,0,41,0
Porites_compressa_HIv1___TS.g23555.t1a,0,6,0
Porites_compressa_HIv1___TS.g23555.t1b,0,0,0
Porites_compressa_HIv1___TS.g23555.t1c,0,0,0
Porites_compressa_HIv1___RNAseq.g26215.t1,0,45,14
Porites_compressa_HIv1___RNAseq.g26216.t1,0,13,0
Porites_compressa_HIv1___RNAseq.g26217.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26218.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26221.t1a,0,0,0
Porites_compressa_HIv1___RNAseq.g26221.t1b,0,0,0
Porites_compressa_HIv1___TS.g23563.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26222.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26223.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26224.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26227.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26228.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26229.t1,0,0,0
Porites_compressa_HIv1___RNAseq.10657_t,0,0,123
Porites_compressa_HIv1___TS.g23573.t1,0,133,0
Porites_compressa_HIv1___RNAseq.g26232.t1,0,0,0
Porites_compressa_HIv1___TS.g23575.t1,0,0,95
Porites_compressa_HIv1___RNAseq.g26234.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26235.t1,0,0,5
Porites_compressa_HIv1___RNAseq.g26236.t1,0,0,0
Porites_compressa_HIv1___TS.g23580.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26238.t1,0,0,0
Porites_compressa_HIv1___TS.g23582.t1,0,0,1
Porites_compressa_HIv1___RNAseq.g26240.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26242.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26243.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26244.t1,0,0,0
Porites_compressa_HIv1___TS.g23586.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26245.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26246.t1,0,0,1
Porites_compressa_HIv1___RNAseq.g26247.t1,0,17,0
Porites_compressa_HIv1___RNAseq.g26248.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26249.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26250.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26251.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26252.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26253.t1,0,0,1
Porites_compressa_HIv1___RNAseq.g26254.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26255.t1a,0,0,0
Porites_compressa_HIv1___RNAseq.g26255.t1b,0,0,0
Porites_compressa_HIv1___RNAseq.g26258.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26259.t1,0,0,0
Porites_compressa_HIv1___TS.g23604.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26266.t1b,0,1,0
Porites_compressa_HIv1___RNAseq.g26266.t1a,0,0,319
Porites_compressa_HIv1___RNAseq.g26267.t1,0,77,145
Porites_compressa_HIv1___RNAseq.g26268.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26270.t1,0,0,62
Porites_compressa_HIv1___RNAseq.g26273.t1,0,1,1
Porites_compressa_HIv1___RNAseq.g26274.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26276.t1,0,60,62
Porites_compressa_HIv1___RNAseq.g26277.t1,0,0,0
Porites_compressa_HIv1___TS.g23620.t1,0,0,0
Porites_compressa_HIv1___TS.g23621.t1,0,0,0
Porites_compressa_HIv1___TS.g23623.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26282.t1,0,0,1
Porites_compressa_HIv1___RNAseq.g26284.t1,0,550,16
Porites_compressa_HIv1___RNAseq.g26285.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26288.t1,0,1,0
Porites_compressa_HIv1___RNAseq.g26289.t1,0,1,0
Porites_compressa_HIv1___TS.g23632.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26292.t1,0,0,0
Porites_compressa_HIv1___TS.g23635.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26293.t1,0,131,0
Porites_compressa_HIv1___TS.g23637.t1,0,0,0
Porites_compressa_HIv1___TS.g23638.t1,0,0,0
Porites_compressa_HIv1___TS.g23639.t1,0,0,0
Porites_compressa_HIv1___TS.g23640.t1,0,0,83
Porites_compressa_HIv1___RNAseq.g26295.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26296.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26297.t1,0,0,0
Porites_compressa_HIv1___TS.g23644.t1,0,0,1
Porites_compressa_HIv1___RNAseq.g26299.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26300.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26301.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26305.t1,0,0,0
Porites_compressa_HIv1___RNAseq.10743_t,0,0,4
Porites_compressa_HIv1___RNAseq.g26309.t1,0,90,0
Porites_compressa_HIv1___RNAseq.g26311.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26313.t1,0,0,0
Porites_compressa_HIv1___TS.g23661.t1,0,0,0
Porites_compressa_HIv1___TS.g23662.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26316.t1,0,794,90
Porites_compressa_HIv1___RNAseq.g26317.t1,0,0,0
Porites_compressa_HIv1___TS.g23665.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26320.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26321.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26322.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26323.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26324.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26326.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26327.t2,0,0,0
Porites_compressa_HIv1___RNAseq.g26328.t1,0,0,0
Porites_compressa_HIv1___TS.g23675.t1,0,0,0
Porites_compressa_HIv1___TS.g23676.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26331.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26333.t1,0,0,10
Porites_compressa_HIv1___RNAseq.g26334.t1,0,0,41
Porites_compressa_HIv1___RNAseq.g26336.t1,0,357,266
Porites_compressa_HIv1___TS.g23685.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26340.t1,0,1,0
Porites_compressa_HIv1___RNAseq.g26341.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26342.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26343.t1,0,0,0
Porites_compressa_HIv1___TS.g23690.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26344.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26345.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26346.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26347.t1,0,0,15
Porites_compressa_HIv1___RNAseq.g26348.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26349.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26354.t1,0,14,8
Porites_compressa_HIv1___RNAseq.g26355.t1,0,103,79
Porites_compressa_HIv1___RNAseq.g26356.t1,0,0,0
Porites_compressa_HIv1___TS.g23705.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26357.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26358.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26359.t1,0,1,0
Porites_compressa_HIv1___RNAseq.g26360.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26361.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26362.t1,0,0,0
Porites_compressa_HIv1___TS.g23712.t1,0,43,0
Porites_compressa_HIv1___RNAseq.g26371.t1,0,65,0
Porites_compressa_HIv1___RNAseq.g26373.t1,0,0,550
Porites_compressa_HIv1___TS.g23722.t1,0,0,365
Porites_compressa_HIv1___RNAseq.g26378.t1,0,0,0
Porites_compressa_HIv1___TS.g23724.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26381.t1,0,0,6
Porites_compressa_HIv1___RNAseq.g26384.t1,0,1,0
Porites_compressa_HIv1___RNAseq.g26385.t1,0,92,0
Porites_compressa_HIv1___RNAseq.g26386.t1,0,0,0
Porites_compressa_HIv1___TS.g23731.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26388.t1,0,0,0
Porites_compressa_HIv1___RNAseq.10829_t,0,0,0
Porites_compressa_HIv1___RNAseq.g26390.t1,0,261,32
Porites_compressa_HIv1___TS.g23738.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26395.t2,0,0,32
Porites_compressa_HIv1___TS.g23740.t1,0,0,1
Porites_compressa_HIv1___RNAseq.g26397.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26400.t1,0,0,436
Porites_compressa_HIv1___RNAseq.g26401.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26402.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26403.t1,0,0,0
Porites_compressa_HIv1___TS.g23748.t2d,0,0,39
Porites_compressa_HIv1___TS.g23748.t2c,0,0,65
Porites_compressa_HIv1___TS.g23748.t2b,0,0,0
Porites_compressa_HIv1___TS.g23748.t2a,0,0,0
Porites_compressa_HIv1___RNAseq.g26406.t1,0,46,394
Porites_compressa_HIv1___RNAseq.g26408.t1,0,0,36
Porites_compressa_HIv1___RNAseq.g26409.t1,0,79,0
Porites_compressa_HIv1___RNAseq.g26410.t1,0,94,0
Porites_compressa_HIv1___RNAseq.g26412.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26413.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26414.t1,0,439,188
Porites_compressa_HIv1___RNAseq.g26416.t1,0,0,374
Porites_compressa_HIv1___RNAseq.g26419.t1,0,0,0
Porites_compressa_HIv1___TS.g23763.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26420.t1,0,3,2
Porites_compressa_HIv1___RNAseq.g26421.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26422.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26423.t1,0,0,0
Porites_compressa_HIv1___TS.g23767.t1,0,0,0
Porites_compressa_HIv1___TS.g23769.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26426.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26427.t1a,0,0,0
Porites_compressa_HIv1___RNAseq.g26429.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26431.t1,0,37,1
Porites_compressa_HIv1___TS.g23780.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26433.t1,0,0,200
Porites_compressa_HIv1___RNAseq.g26435.t1,0,130,106
Porites_compressa_HIv1___TS.g23786.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26440.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26441.t1,0,0,1
Porites_compressa_HIv1___RNAseq.g26442.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26443.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26444.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26445.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26446.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26447.t1,0,0,19
Porites_compressa_HIv1___RNAseq.g26448.t1,0,0,0
Porites_compressa_HIv1___TS.g23798.t1,0,0,0
Porites_compressa_HIv1___RNAseq.10891_t,0,0,0
Porites_compressa_HIv1___RNAseq.g26452.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26454.t1,0,124,68
Porites_compressa_HIv1___RNAseq.g26455.t1,0,0,1
Porites_compressa_HIv1___RNAseq.g26457.t1,0,67,0
Porites_compressa_HIv1___RNAseq.g26458.t1,0,334,202
Porites_compressa_HIv1___RNAseq.g26460.t1,0,137,0
Porites_compressa_HIv1___RNAseq.g26461.t1,0,79,0
Porites_compressa_HIv1___RNAseq.g26462.t1,0,150,0
Porites_compressa_HIv1___RNAseq.g26463.t1,0,0,0
Porites_compressa_HIv1___TS.g23810.t1,0,0,0
Porites_compressa_HIv1___TS.g23811.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26466.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g26467.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g25996.t1,39,36,115
Porites_compressa_HIv1___RNAseq.g25997.t1,250,2261,3005
Porites_compressa_HIv1___RNAseq.g26001.t1,53,0,0
Porites_compressa_HIv1___TS.g23349.t1,60,18,312
Porites_compressa_HIv1___RNAseq.g26008.t1b,10,0,2
Porites_compressa_HIv1___RNAseq.g26008.t1c,239,0,52
Porites_compressa_HIv1___RNAseq.g26011.t3,956,817,610
Porites_compressa_HIv1___RNAseq.g26015.t1,10,109,186
Porites_compressa_HIv1___RNAseq.g26016.t1,51,45,129
Porites_compressa_HIv1___RNAseq.g26020.t1,115,35,305
Porites_compressa_HIv1___RNAseq.g26022.t1,71,0,0
Porites_compressa_HIv1___TS.g23365.t1c,624,1619,1082
Porites_compressa_HIv1___RNAseq.g26024.t1,4839,4496,3926
Porites_compressa_HIv1___RNAseq.g26026.t1,70,589,1015
Porites_compressa_HIv1___RNAseq.g26028.t1,84,375,180
Porites_compressa_HIv1___RNAseq.g26029.t1,140,355,160
Porites_compressa_HIv1___RNAseq.g26030.t1,93,131,245
Porites_compressa_HIv1___RNAseq.g26033.t1,17,32,16
Porites_compressa_HIv1___RNAseq.g26035.t1,205,212,1099
Porites_compressa_HIv1___RNAseq.g26038.t1,104,0,455
Porites_compressa_HIv1___RNAseq.g26041.t1,591,2207,866
Porites_compressa_HIv1___RNAseq.g26042.t1,927,1178,1086
Porites_compressa_HIv1___RNAseq.g26043.t1,348,423,582
Porites_compressa_HIv1___TS.g23387.t1,1,1,160
Porites_compressa_HIv1___RNAseq.g26051.t1,14,0,0
Porites_compressa_HIv1___TS.g23395.t1,199,0,204
Porites_compressa_HIv1___TS.g23397.t1,228,96,0
Porites_compressa_HIv1___RNAseq.g26067.t1,892,856,0
Porites_compressa_HIv1___RNAseq.g26068.t1,460,566,0
Porites_compressa_HIv1___RNAseq.g26071.t1,837,456,6
Porites_compressa_HIv1___RNAseq.g26072.t1,34,43,0
Porites_compressa_HIv1___RNAseq.g26073.t1,3,13,5
Porites_compressa_HIv1___TS.g23416.t1,459,1130,685
Porites_compressa_HIv1___RNAseq.g26078.t1,575,1100,1047
Porites_compressa_HIv1___TS.g23426.t1,1907,4577,5017
Porites_compressa_HIv1___TS.g23427.t2,19,0,0
Porites_compressa_HIv1___RNAseq.g26086.t1,111,0,0
Porites_compressa_HIv1___RNAseq.g26087.t1a,724,1808,1616
Porites_compressa_HIv1___RNAseq.g26088.t1,44,112,12
Porites_compressa_HIv1___TS.g23432.t1b,206,0,0
Porites_compressa_HIv1___TS.g23432.t1c,63,0,0
Porites_compressa_HIv1___RNAseq.g26092.t1,3648,4351,5837
Porites_compressa_HIv1___TS.g23435.t1,18,10,0
Porites_compressa_HIv1___TS.g23441.t1,335,1102,1161
Porites_compressa_HIv1___TS.g23442.t1,1458,2842,1762
Porites_compressa_HIv1___RNAseq.g26104.t1,158,0,0
Porites_compressa_HIv1___RNAseq.g26105.t1,2624,3349,3177
Porites_compressa_HIv1___RNAseq.g26106.t1,128,235,141
Porites_compressa_HIv1___RNAseq.g26107.t1,224,787,110
Porites_compressa_HIv1___RNAseq.g26109.t1,11436,14784,5142
Porites_compressa_HIv1___RNAseq.g26110.t1,345,415,357
Porites_compressa_HIv1___RNAseq.g26111.t1,33,44,149
Porites_compressa_HIv1___TS.g23452.t1,105,0,0
Porites_compressa_HIv1___RNAseq.g26113.t1,217,0,0
Porites_compressa_HIv1___RNAseq.g26114.t1,15406,25448,20608
Porites_compressa_HIv1___RNAseq.g26115.t1,16,0,457
Porites_compressa_HIv1___RNAseq.g26117.t1,47,0,417
Porites_compressa_HIv1___RNAseq.g26118.t1,1043,1135,591
Porites_compressa_HIv1___RNAseq.g26119.t1,111,679,1290
Porites_compressa_HIv1___RNAseq.g26122.t1,1061,2259,555
Porites_compressa_HIv1___RNAseq.g26123.t1,595,1355,343
Porites_compressa_HIv1___RNAseq.g26124.t1,16,61,5
Porites_compressa_HIv1___RNAseq.g26125.t1,586,1235,278
Porites_compressa_HIv1___RNAseq.10550_t,1418,2771,716
Porites_compressa_HIv1___RNAseq.g26128.t1,1,252,0
Porites_compressa_HIv1___RNAseq.g26132.t1,535,709,1307
Porites_compressa_HIv1___RNAseq.g26133.t1,40,303,243
Porites_compressa_HIv1___RNAseq.g26134.t1,40,358,71
Porites_compressa_HIv1___RNAseq.g26138.t2,8,103,0
Porites_compressa_HIv1___RNAseq.g26145.t1,34,0,22
Porites_compressa_HIv1___RNAseq.g26146.t1,74,0,0
Porites_compressa_HIv1___RNAseq.g26154.t1,1,0,3
Porites_compressa_HIv1___RNAseq.g26160.t1,646,1889,2148
Porites_compressa_HIv1___RNAseq.g26161.t1,45,913,0
Porites_compressa_HIv1___RNAseq.10585_t,18180,27257,28221
Porites_compressa_HIv1___RNAseq.g26163.t1,3414,4230,3919
Porites_compressa_HIv1___TS.g23507.t1,52,0,0
Porites_compressa_HIv1___RNAseq.g26167.t1,627,0,0
Porites_compressa_HIv1___RNAseq.g26168.t1,3,334,0
Porites_compressa_HIv1___RNAseq.g26170.t1,1,0,0
Porites_compressa_HIv1___RNAseq.g26172.t1,349,557,265
Porites_compressa_HIv1___RNAseq.g26192.t1,105,89,65
Porites_compressa_HIv1___RNAseq.g26198.t1,14,16,0
Porites_compressa_HIv1___RNAseq.g26208.t1,12,75,125
Porites_compressa_HIv1___RNAseq.g26214.t1,78,0,0
Porites_compressa_HIv1___RNAseq.g26219.t1,5,0,0
Porites_compressa_HIv1___RNAseq.g26220.t1,32,39,0
Porites_compressa_HIv1___RNAseq.g26225.t1,10,0,0
Porites_compressa_HIv1___RNAseq.g26226.t1,31,22,0
Porites_compressa_HIv1___TS.g23576.t1,3,66,24
Porites_compressa_HIv1___RNAseq.g26237.t1,89,157,189
Porites_compressa_HIv1___RNAseq.g26256.t1,395,532,295
Porites_compressa_HIv1___RNAseq.g26257.t1,234,277,686
Porites_compressa_HIv1___RNAseq.g26260.t1,180,13,229
Porites_compressa_HIv1___RNAseq.g26261.t1,79,395,14
Porites_compressa_HIv1___TS.g23605.t1,382,172,0
Porites_compressa_HIv1___RNAseq.10692_t,321,0,17
Porites_compressa_HIv1___TS.g23607.t1,85,0,74
Porites_compressa_HIv1___TS.g23611.t1,17,0,1080
Porites_compressa_HIv1___RNAseq.g26271.t2,132,469,542
Porites_compressa_HIv1___TS.g23614.t1,1311,1086,1024
Porites_compressa_HIv1___RNAseq.g26275.t1,319,891,1416
Porites_compressa_HIv1___RNAseq.g26280.t1,48,1002,603
Porites_compressa_HIv1___TS.g23625.t1,602,157,201
Porites_compressa_HIv1___TS.g23628.t1,305,429,415
Porites_compressa_HIv1___RNAseq.g26287.t1,1,1,0
Porites_compressa_HIv1___RNAseq.g26291.t1,990,4711,619
Porites_compressa_HIv1___RNAseq.g26298.t1,364,558,707
Porites_compressa_HIv1___RNAseq.g26302.t1,125,32,113
Porites_compressa_HIv1___RNAseq.g26303.t1,91,664,5135
Porites_compressa_HIv1___RNAseq.g26304.t1,236,1673,23721
Porites_compressa_HIv1___TS.g23654.t1,86,87,423
Porites_compressa_HIv1___RNAseq.g26308.t1,77,751,316
Porites_compressa_HIv1___RNAseq.g26310.t1,1,1,1
Porites_compressa_HIv1___TS.g23659.t2,3976,3556,6766
Porites_compressa_HIv1___RNAseq.g26319.t1,258,492,72
Porites_compressa_HIv1___RNAseq.g26325.t1,463,74,61
Porites_compressa_HIv1___RNAseq.g26330.t1,9,0,0
Porites_compressa_HIv1___RNAseq.g26332.t2,2,86,34
Porites_compressa_HIv1___TS.g23682.t1,6,6,0
Porites_compressa_HIv1___RNAseq.g26337.t1,23,0,0
Porites_compressa_HIv1___RNAseq.g26350.t1,1,0,0
Porites_compressa_HIv1___RNAseq.g26351.t1,1347,4112,2344
Porites_compressa_HIv1___RNAseq.g26352.t1,19,490,0
Porites_compressa_HIv1___RNAseq.g26353.t1,519,481,634
Porites_compressa_HIv1___RNAseq.g26363.t1,145,741,502
Porites_compressa_HIv1___RNAseq.g26365.t1,92,0,82
Porites_compressa_HIv1___TS.g23714.t2,59,0,223
Porites_compressa_HIv1___RNAseq.g26367.t1,900,487,1047
Porites_compressa_HIv1___RNAseq.g26368.t1,4,223,0
Porites_compressa_HIv1___RNAseq.g26369.t1,7517,9206,6296
Porites_compressa_HIv1___RNAseq.g26370.t1,641,399,327
Porites_compressa_HIv1___RNAseq.g26372.t1,42,266,518
Porites_compressa_HIv1___RNAseq.g26374.t1,242,147,229
Porites_compressa_HIv1___RNAseq.g26376.t1,27,338,66
Porites_compressa_HIv1___RNAseq.g26377.t1,3364,10133,3304
Porites_compressa_HIv1___RNAseq.g26379.t1,311,752,704
Porites_compressa_HIv1___RNAseq.g26380.t1,168,0,160
Porites_compressa_HIv1___RNAseq.g26382.t1,1,0,0
Porites_compressa_HIv1___RNAseq.g26383.t1,138,63,130
Porites_compressa_HIv1___RNAseq.g26389.t1,39,0,0
Porites_compressa_HIv1___RNAseq.g26391.t1,20,0,362
Porites_compressa_HIv1___RNAseq.g26392.t1,335,573,90
Porites_compressa_HIv1___RNAseq.g26393.t1,749,405,623
Porites_compressa_HIv1___RNAseq.g26398.t1,142,599,113
Porites_compressa_HIv1___TS.g23744.t1,139,91,179
Porites_compressa_HIv1___RNAseq.g26407.t1,216,442,175
Porites_compressa_HIv1___RNAseq.g26411.t1,291,0,622
Porites_compressa_HIv1___RNAseq.g26415.t1,10,118,0
Porites_compressa_HIv1___RNAseq.g26417.t1,79,0,0
Porites_compressa_HIv1___RNAseq.g26418.t1,28,0,0
Porites_compressa_HIv1___RNAseq.g26424.t1,641,393,296
Porites_compressa_HIv1___RNAseq.g26425.t1,424,1003,0
Porites_compressa_HIv1___TS.g23775.t1,64,93,148
Porites_compressa_HIv1___RNAseq.g26427.t1b,302,560,372
Porites_compressa_HIv1___RNAseq.g26428.t1,1,0,0
Porites_compressa_HIv1___RNAseq.g26430.t1,9,231,270
Porites_compressa_HIv1___RNAseq.g26434.t1,131,655,1409
Porites_compressa_HIv1___RNAseq.g26436.t1,12,163,0
Porites_compressa_HIv1___RNAseq.g26437.t1,131,0,0
Porites_compressa_HIv1___RNAseq.g26438.t1,78,500,38
Porites_compressa_HIv1___RNAseq.g26439.t1,1570,1221,2032
Porites_compressa_HIv1___RNAseq.g26453.t1,47,113,128
Porites_compressa_HIv1___TS.g23803.t1,5,0,0
Porites_compressa_HIv1___RNAseq.g26459.t1,1,0,0
Porites_compressa_HIv1___RNAseq.g15719.t2,0,0,0
Porites_compressa_HIv1___TS.11160_t,0,0,0
Porites_compressa_HIv1___RNAseq.g15721.t1,0,68,0
Porites_compressa_HIv1___RNAseq.g15723.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15724.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15725.t1,0,5,31
Porites_compressa_HIv1___RNAseq.g15726.t1,0,0,8
Porites_compressa_HIv1___RNAseq.g15727.t1,0,80,175
Porites_compressa_HIv1___TS.g17428.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15731.t1,0,0,213
Porites_compressa_HIv1___RNAseq.g15732.t1,0,178,273
Porites_compressa_HIv1___RNAseq.g15733.t1,0,0,0
Porites_compressa_HIv1___TS.g17437.t1,0,0,0
Porites_compressa_HIv1___TS.g17439.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15742.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15744.t1,0,38,0
Porites_compressa_HIv1___RNAseq.g15745.t1,0,0,1
Porites_compressa_HIv1___TS.g17444.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15748.t1,0,487,80
Porites_compressa_HIv1___RNAseq.g15750.t2,0,0,28
Porites_compressa_HIv1___TS.g17451.t1,0,97,128
Porites_compressa_HIv1___RNAseq.g15753.t1c,0,0,0
Porites_compressa_HIv1___RNAseq.g15753.t1b,0,0,0
Porites_compressa_HIv1___RNAseq.g15753.t1a,0,0,0
Porites_compressa_HIv1___RNAseq.g15754.t1,0,29,12
Porites_compressa_HIv1___TS.g17455.t1,0,83,75
Porites_compressa_HIv1___RNAseq.g15756.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15759.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15763.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15764.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15766.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15768.t1,0,0,0
Porites_compressa_HIv1___TS.g17469.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15770.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15771.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15772.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15773.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15774.t1,0,0,0
Porites_compressa_HIv1___TS.g17475.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15775.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15776.t1,0,1,0
Porites_compressa_HIv1___RNAseq.g15777.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15778.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15780.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15781.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15782.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15783.t1,0,0,0
Porites_compressa_HIv1___TS.g17485.t1,0,0,0
Porites_compressa_HIv1___TS.g17488.t1,0,0,266
Porites_compressa_HIv1___TS.g17489.t2,0,234,644
Porites_compressa_HIv1___RNAseq.g15790.t1,0,28,0
Porites_compressa_HIv1___RNAseq.g15791.t1,0,22,0
Porites_compressa_HIv1___RNAseq.g15793.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15795.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15796.t1,0,0,0
Porites_compressa_HIv1___TS.g17498.t1,0,0,1
Porites_compressa_HIv1___TS.g17499.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15800.t1,0,0,0
Porites_compressa_HIv1___TS.g17501.t1,0,6,0
Porites_compressa_HIv1___TS.g17502.t1,0,5,0
Porites_compressa_HIv1___TS.g17503.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15804.t1,0,0,0
Porites_compressa_HIv1___TS.g17505.t1,0,110,0
Porites_compressa_HIv1___RNAseq.g15805.t1,0,0,1
Porites_compressa_HIv1___RNAseq.g15806.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15807.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15808.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15809.t1,0,0,0
Porites_compressa_HIv1___TS.g17510.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15811.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g15812.t1,0,0,116
Porites_compressa_HIv1___TS.g17515.t1,0,0,0
