"","POR_13","POR_34","POR_61"
"Porites_compressa_HIv1___RNAseq.g10423.t1",10.3349080929433,10.6226306413493,10.5191663875572
"Porites_compressa_HIv1___TS.g5069.t1",10.3349080929433,10.4779013487581,10.3349080929433
"Porites_compressa_HIv1___RNAseq.g10453.t1",10.3349080929433,10.497556649966,10.3349080929433
"Porites_compressa_HIv1___TS.g5095.t1",10.3349080929433,10.5823775644451,10.6195739063581
"Porites_compressa_HIv1___RNAseq.g10456.t1",10.3349080929433,11.1172197571654,10.9312099441722
"Porites_compressa_HIv1___RNAseq.g10457.t1",10.3349080929433,10.636822229533,10.7927393566754
"Porites_compressa_HIv1___RNAseq.g10465.t2",10.3349080929433,10.9750119862769,10.3349080929433
"Porites_compressa_HIv1___RNAseq.g10471.t1",10.3349080929433,10.4820434001719,10.3349080929433
"Porites_compressa_HIv1___RNAseq.g10472.t1",10.3349080929433,11.3318250700546,10.3349080929433
"Porites_compressa_HIv1___RNAseq.g10480.t1",10.3349080929433,10.3349080929433,10.8820943560845
"Porites_compressa_HIv1___RNAseq.g10482.t1b",10.3349080929433,10.5774883229946,10.9431321745635
"Porites_compressa_HIv1___RNAseq.g10483.t1",10.3349080929433,10.3349080929433,10.9874321514489
"Porites_compressa_HIv1___RNAseq.g10484.t1",10.3349080929433,10.7932612173712,10.4837452322051
"Porites_compressa_HIv1___RNAseq.g10485.t1",10.3349080929433,10.5082795343819,10.9263698996155
"Porites_compressa_HIv1___TS.g5131.t1",10.3349080929433,10.4899948649784,10.7614760983741
"Porites_compressa_HIv1___RNAseq.g10492.t1",10.3349080929433,10.920693474037,10.9372022538418
"Porites_compressa_HIv1___RNAseq.g10495.t1a",10.3349080929433,10.3349080929433,10.6758353721829
"Porites_compressa_HIv1___RNAseq.g10499.t1",10.3349080929433,10.3349080929433,11.3000230459881
"Porites_compressa_HIv1___RNAseq.g10505.t1",10.3349080929433,10.3349080929433,10.4837452322051
"Porites_compressa_HIv1___RNAseq.g10506.t1",10.3349080929433,10.3349080929433,10.7511006913176
"Porites_compressa_HIv1___TS.g5148.t1",10.3349080929433,10.8398728788037,10.3349080929433
"Porites_compressa_HIv1___RNAseq.g10514.t1",10.3349080929433,11.2841858282553,11.4094949917056
"Porites_compressa_HIv1___RNAseq.g10529.t1",10.3349080929433,10.3349080929433,11.2018869959535
"Porites_compressa_HIv1___RNAseq.g10530.t1a",10.3349080929433,10.4646817241986,10.7545884675929
"Porites_compressa_HIv1___RNAseq.g10533.t1",10.3349080929433,10.8502726823296,10.9707820016024
