"","POR_13","POR_34","POR_61"
"Porites_compressa_HIv1___RNAseq.g14626.t1a",1903,414,822
"Porites_compressa_HIv1___RNAseq.g14628.t1a",593,133,0
"Porites_compressa_HIv1___TS.g9014.t2",89,0,0
"Porites_compressa_HIv1___RNAseq.g14639.t1",30,932,856
"Porites_compressa_HIv1___RNAseq.g14640.t1",432,1961,1071
"Porites_compressa_HIv1___RNAseq.g14641.t1",2926,3583,4345
"Porites_compressa_HIv1___RNAseq.g14642.t1",387,0,0
"Porites_compressa_HIv1___RNAseq.g14645.t1",571,604,16
"Porites_compressa_HIv1___TS.g9026.t1",22,107,61
"Porites_compressa_HIv1___TS.g9027.t2",416,498,517
"Porites_compressa_HIv1___RNAseq.g14650.t1",96,926,321
"Porites_compressa_HIv1___RNAseq.g14652.t1",5,122,0
"Porites_compressa_HIv1___RNAseq.g14653.t1",157,0,0
"Porites_compressa_HIv1___TS.g9036.t1",451,167,433
"Porites_compressa_HIv1___RNAseq.g14658.t1",810,357,1953
"Porites_compressa_HIv1___TS.g9038.t1",274,0,504
"Porites_compressa_HIv1___RNAseq.g14661.t1",19,0,288
"Porites_compressa_HIv1___RNAseq.g14664.t1",248,242,117
"Porites_compressa_HIv1___RNAseq.g14665.t3",184,23,0
"Porites_compressa_HIv1___RNAseq.g14667.t1",522,651,932
"Porites_compressa_HIv1___TS.g9048.t2",81,0,0
"Porites_compressa_HIv1___RNAseq.g14682.t1",76,125,179
"Porites_compressa_HIv1___TS.g9063.t2",113,947,592
"Porites_compressa_HIv1___RNAseq.g14684.t1",536,369,133
"Porites_compressa_HIv1___TS.g9067.t1",626,929,751
"Porites_compressa_HIv1___RNAseq.g14690.t1",350,277,479
"Porites_compressa_HIv1___RNAseq.g14695.t1",625,1495,897
"Porites_compressa_HIv1___TS.g9079.t1",106,74,0
"Porites_compressa_HIv1___RNAseq.g14702.t1",984,654,19
"Porites_compressa_HIv1___RNAseq.g14715.t1",25,17,63
"Porites_compressa_HIv1___TS.g9099.t1",34,369,128
"Porites_compressa_HIv1___RNAseq.g14723.t1",14,35,8
"Porites_compressa_HIv1___RNAseq.g14726.t1b",55,987,458
"Porites_compressa_HIv1___RNAseq.g14727.t2a",74,504,130
"Porites_compressa_HIv1___RNAseq.g14727.t2b",200,1088,579
"Porites_compressa_HIv1___RNAseq.g14731.t1",75,0,0
"Porites_compressa_HIv1___RNAseq.g14735.t1",442,464,647
"Porites_compressa_HIv1___RNAseq.g14737.t1",8,42,548
"Porites_compressa_HIv1___TS.g9121.t2",312,809,73
"Porites_compressa_HIv1___RNAseq.g14739.t2",415,130,695
"Porites_compressa_HIv1___RNAseq.g14740.t1",827,3826,3910
"Porites_compressa_HIv1___RNAseq.3490_t",249,0,387
"Porites_compressa_HIv1___RNAseq.g14743.t1",36,1296,736
"Porites_compressa_HIv1___TS.g9134.t1",127,390,0
"Porites_compressa_HIv1___RNAseq.g14745.t1",807,405,930
"Porites_compressa_HIv1___RNAseq.g14747.t1",11417,20109,13951
"Porites_compressa_HIv1___RNAseq.g14751.t1",692,260,861
"Porites_compressa_HIv1___RNAseq.g14755.t1",59,0,16
"Porites_compressa_HIv1___RNAseq.g14756.t1",36,0,39
"Porites_compressa_HIv1___RNAseq.g14759.t1",37,0,0
"Porites_compressa_HIv1___RNAseq.g14760.t1",512,824,7313
"Porites_compressa_HIv1___TS.g9151.t1",74,167,100
"Porites_compressa_HIv1___RNAseq.g14762.t1",2140,3790,274
"Porites_compressa_HIv1___RNAseq.g14763.t1",257,720,1105
"Porites_compressa_HIv1___RNAseq.g14764.t1",4488,7191,434
"Porites_compressa_HIv1___RNAseq.g14766.t1a",2248,4348,10120
"Porites_compressa_HIv1___RNAseq.g14767.t1",481,125,286
"Porites_compressa_HIv1___RNAseq.g14771.t1",348,225,0
"Porites_compressa_HIv1___RNAseq.g14772.t1",93,131,0
"Porites_compressa_HIv1___RNAseq.g14774.t1",613,371,841
"Porites_compressa_HIv1___RNAseq.g14779.t1",412,599,0
"Porites_compressa_HIv1___RNAseq.g14788.t1",2735,3031,4388
"Porites_compressa_HIv1___RNAseq.g14791.t1",196,731,210
"Porites_compressa_HIv1___RNAseq.3548_t",504,3060,1825
"Porites_compressa_HIv1___RNAseq.g14796.t1",1458,1183,6605
"Porites_compressa_HIv1___RNAseq.g14797.t1",9174,8544,1482
"Porites_compressa_HIv1___TS.g9191.t1",3763,2903,1449
"Porites_compressa_HIv1___RNAseq.g14806.t1",140,320,0
"Porites_compressa_HIv1___RNAseq.g14807.t1",118,498,0
"Porites_compressa_HIv1___TS.g9203.t3",3044,1007,2018
"Porites_compressa_HIv1___RNAseq.g14810.t1",1205,0,0
"Porites_compressa_HIv1___RNAseq.g14811.t1",632,149,161
"Porites_compressa_HIv1___TS.g9209.t1",205,0,0
"Porites_compressa_HIv1___RNAseq.g14816.t1",953,478,112
"Porites_compressa_HIv1___RNAseq.g14818.t1",1420,1337,10
"Porites_compressa_HIv1___RNAseq.g14819.t1",55,295,79
"Porites_compressa_HIv1___RNAseq.g14820.t1",223,349,68
"Porites_compressa_HIv1___TS.g9215.t1",265,345,44
"Porites_compressa_HIv1___RNAseq.g14823.t1",502,302,24
"Porites_compressa_HIv1___RNAseq.g14824.t1",94,0,0
"Porites_compressa_HIv1___TS.g9219.t1",2783,10968,12486
"Porites_compressa_HIv1___RNAseq.g14828.t1",1419,1689,1595
"Porites_compressa_HIv1___TS.g9223.t1",167,154,648
"Porites_compressa_HIv1___RNAseq.g14833.t1",1128,1727,2814
"Porites_compressa_HIv1___RNAseq.g14834.t1",340,943,226
"Porites_compressa_HIv1___RNAseq.g14835.t1",288,0,110
"Porites_compressa_HIv1___RNAseq.g14840.t1",30,13,32
"Porites_compressa_HIv1___RNAseq.g14845.t1",118,14,0
"Porites_compressa_HIv1___RNAseq.g14847.t1",744,421,0
"Porites_compressa_HIv1___RNAseq.g14849.t1",223,427,849
"Porites_compressa_HIv1___RNAseq.g14850.t1",47,1104,355
"Porites_compressa_HIv1___TS.g9242.t1",167,163,284
"Porites_compressa_HIv1___RNAseq.g14854.t1",73,47,113
"Porites_compressa_HIv1___RNAseq.g14855.t1",87,90,136
"Porites_compressa_HIv1___RNAseq.g14858.t1",183,687,303
"Porites_compressa_HIv1___RNAseq.g14862.t1",128,492,186
"Porites_compressa_HIv1___RNAseq.g14863.t1",103,381,190
"Porites_compressa_HIv1___TS.g9261.t2",391,254,0
"Porites_compressa_HIv1___RNAseq.g14873.t1",138,0,0
"Porites_compressa_HIv1___RNAseq.g14876.t1",126,1040,837
"Porites_compressa_HIv1___TS.g9267.t1",1409,2741,1761
"Porites_compressa_HIv1___RNAseq.g14880.t1",11,0,13
"Porites_compressa_HIv1___RNAseq.g14888.t1",521,399,578
"Porites_compressa_HIv1___RNAseq.g14889.t1",1197,2127,3667
"Porites_compressa_HIv1___RNAseq.g14894.t1",2081,6234,850
"Porites_compressa_HIv1___RNAseq.g14898.t1b",61,0,72
"Porites_compressa_HIv1___RNAseq.g14899.t1",182,1232,802
"Porites_compressa_HIv1___RNAseq.g14900.t1",200,69,0
"Porites_compressa_HIv1___RNAseq.g14902.t1",61,64,29
"Porites_compressa_HIv1___RNAseq.g14903.t1",33,0,0
"Porites_compressa_HIv1___RNAseq.g14914.t1",239,0,188
"Porites_compressa_HIv1___RNAseq.g14916.t1",113,319,2571
"Porites_compressa_HIv1___RNAseq.g14924.t1",124,302,1340
"Porites_compressa_HIv1___RNAseq.g14927.t1",160,730,134
"Porites_compressa_HIv1___RNAseq.g14928.t1",551,1314,846
"Porites_compressa_HIv1___RNAseq.g14962.t1",4,31,0
"Porites_compressa_HIv1___RNAseq.g14966.t1",53,0,0
"Porites_compressa_HIv1___RNAseq.g14968.t1",1698,5234,146
"Porites_compressa_HIv1___RNAseq.g14969.t1",351,1437,92
"Porites_compressa_HIv1___RNAseq.g14970.t1",38,0,0
"Porites_compressa_HIv1___RNAseq.g14971.t1",65,76,2
"Porites_compressa_HIv1___RNAseq.g14973.t1",1347,2092,987
"Porites_compressa_HIv1___RNAseq.g14974.t1",747,2461,975
"Porites_compressa_HIv1___RNAseq.g14975.t7",1143,756,241
"Porites_compressa_HIv1___RNAseq.g14976.t1",496,458,417
"Porites_compressa_HIv1___TS.g9373.t1",318,563,2100
"Porites_compressa_HIv1___RNAseq.g14980.t1",39,7,15
"Porites_compressa_HIv1___RNAseq.g14982.t2b",1157,426,466
"Porites_compressa_HIv1___RNAseq.g14982.t2a",219,629,0
"Porites_compressa_HIv1___RNAseq.g14985.t1",986,2724,2816
"Porites_compressa_HIv1___RNAseq.g14986.t1",603,765,548
"Porites_compressa_HIv1___RNAseq.g14987.t1",136,0,0
"Porites_compressa_HIv1___RNAseq.g14991.t1",765,275,1177
"Porites_compressa_HIv1___RNAseq.g14994.t1",2,41,0
"Porites_compressa_HIv1___RNAseq.g14995.t1",11,32,3
"Porites_compressa_HIv1___RNAseq.g14996.t1",14,232,166
"Porites_compressa_HIv1___RNAseq.g14999.t1",2743,264,0
"Porites_compressa_HIv1___RNAseq.g15001.t1",131,33,5370
"Porites_compressa_HIv1___RNAseq.g15002.t1",369,265,47
"Porites_compressa_HIv1___RNAseq.g15005.t1",34,187,52
"Porites_compressa_HIv1___RNAseq.g15010.t1",171,199,263
"Porites_compressa_HIv1___RNAseq.g15011.t1",2,25,5
"Porites_compressa_HIv1___RNAseq.g15022.t1",340,886,317
"Porites_compressa_HIv1___RNAseq.g15023.t1",294,136,0
"Porites_compressa_HIv1___RNAseq.g15024.t1",5742,3770,4843
"Porites_compressa_HIv1___TS.g9420.t1",439,0,243
"Porites_compressa_HIv1___RNAseq.g15029.t1",250,158,300
"Porites_compressa_HIv1___RNAseq.g15031.t1",992,2652,1693
"Porites_compressa_HIv1___RNAseq.g15032.t2",85,181,166
"Porites_compressa_HIv1___RNAseq.g15033.t1",2692,4875,3960
"Porites_compressa_HIv1___RNAseq.g15035.t1",17,0,0
"Porites_compressa_HIv1___RNAseq.g15037.t1",111,0,438
"Porites_compressa_HIv1___TS.g9432.t2",799,790,5
"Porites_compressa_HIv1___RNAseq.g15039.t1",51,629,84
"Porites_compressa_HIv1___TS.g9437.t1",1179,714,828
"Porites_compressa_HIv1___RNAseq.g15046.t1",25803,44854,21715
"Porites_compressa_HIv1___RNAseq.g15047.t1",189,0,216
"Porites_compressa_HIv1___RNAseq.g15048.t1",435,1690,371
"Porites_compressa_HIv1___RNAseq.g15049.t2",291,0,0
"Porites_compressa_HIv1___TS.g9443.t1",3254,3269,4025
"Porites_compressa_HIv1___RNAseq.g15053.t1",289,947,348
"Porites_compressa_HIv1___RNAseq.g15054.t1",96,595,176
"Porites_compressa_HIv1___RNAseq.g5839.t1",0,75,23
"Porites_compressa_HIv1___RNAseq.g5834.t1",0,0,24
"Porites_compressa_HIv1___RNAseq.g5835.t1",0,11,0
"Porites_compressa_HIv1___RNAseq.g5829.t1",72,0,0
"Porites_compressa_HIv1___RNAseq.g5346.t1",0,105,144
"Porites_compressa_HIv1___RNAseq.g5351.t1",0,0,221
"Porites_compressa_HIv1___RNAseq.g5366.t1",0,27,182
"Porites_compressa_HIv1___RNAseq.g5371.t1",0,23,0
"Porites_compressa_HIv1___TS.g34698.t1",0,49,0
"Porites_compressa_HIv1___RNAseq.g5393.t1",0,49,53
"Porites_compressa_HIv1___RNAseq.g5423.t1",0,0,360
"Porites_compressa_HIv1___RNAseq.g5426.t2",0,0,359
"Porites_compressa_HIv1___RNAseq.g5427.t1",0,1,106
"Porites_compressa_HIv1___RNAseq.g5431.t1",0,266,392
"Porites_compressa_HIv1___RNAseq.g5432.t1",0,128,89
"Porites_compressa_HIv1___TS.g34753.t1b",0,0,49
"Porites_compressa_HIv1___RNAseq.g5456.t1",0,12,0
"Porites_compressa_HIv1___RNAseq.g5458.t1",0,723,349
"Porites_compressa_HIv1___RNAseq.g5483.t1",0,82,230
"Porites_compressa_HIv1___RNAseq.g5487.t1",0,116,570
"Porites_compressa_HIv1___TS.g34833.t1",0,48,78
"Porites_compressa_HIv1___RNAseq.g5512.t1",0,71,10
"Porites_compressa_HIv1___RNAseq.g5513.t1",0,344,9
"Porites_compressa_HIv1___RNAseq.g5523.t1",0,0,177
"Porites_compressa_HIv1___RNAseq.g5527.t1",0,43,0
"Porites_compressa_HIv1___TS.g34855.t1",0,8,334
"Porites_compressa_HIv1___RNAseq.g5537.t1",0,424,164
"Porites_compressa_HIv1___RNAseq.g5546.t1",0,59,0
"Porites_compressa_HIv1___RNAseq.g5557.t1",0,54,0
"Porites_compressa_HIv1___RNAseq.g5581.t1",0,0,118
"Porites_compressa_HIv1___TS.g34908.t1",0,0,31
"Porites_compressa_HIv1___RNAseq.g5595.t2",0,287,747
"Porites_compressa_HIv1___RNAseq.g5618.t1",0,18,0
"Porites_compressa_HIv1___RNAseq.g5620.t1",0,280,0
"Porites_compressa_HIv1___RNAseq.g5637.t1",0,146,0
"Porites_compressa_HIv1___TS.g34975.t1",0,81,0
"Porites_compressa_HIv1___RNAseq.g5644.t1",0,0,206
"Porites_compressa_HIv1___TS.g34986.t1",0,50,2
"Porites_compressa_HIv1___RNAseq.g5650.t1",0,46,0
"Porites_compressa_HIv1___RNAseq.g5664.t1",0,83,1843
"Porites_compressa_HIv1___RNAseq.g5666.t1",0,147,0
"Porites_compressa_HIv1___RNAseq.g5668.t1",0,438,555
"Porites_compressa_HIv1___RNAseq.g5674.t1",0,127,112
"Porites_compressa_HIv1___RNAseq.g5675.t1",0,179,404
"Porites_compressa_HIv1___RNAseq.g5689.t1",0,0,66
"Porites_compressa_HIv1___TS.g35032.t1",0,0,14
"Porites_compressa_HIv1___RNAseq.g5703.t1",0,0,45
"Porites_compressa_HIv1___RNAseq.g5717.t1",0,48,0
"Porites_compressa_HIv1___RNAseq.g5746.t1",0,94,0
"Porites_compressa_HIv1___RNAseq.g5795.t1",0,58,0
"Porites_compressa_HIv1___TS.g35140.t1",0,36,2
"Porites_compressa_HIv1___RNAseq.g5801.t1",0,43,0
"Porites_compressa_HIv1___RNAseq.g5807.t1",0,0,12
"Porites_compressa_HIv1___RNAseq.g5809.t1",0,282,391
"Porites_compressa_HIv1___TS.g35153.t2",0,357,209
"Porites_compressa_HIv1___RNAseq.g5813.t2",0,299,426
"Porites_compressa_HIv1___TS.g35157.t1",0,24,724
"Porites_compressa_HIv1___RNAseq.g5345.t1",469,479,410
"Porites_compressa_HIv1___TS.g34658.t2b",46,271,0
"Porites_compressa_HIv1___RNAseq.g5349.t1a",11,244,6
"Porites_compressa_HIv1___RNAseq.g5364.t1",327,476,316
"Porites_compressa_HIv1___RNAseq.g5365.t1",79,368,55
"Porites_compressa_HIv1___RNAseq.g5367.t1",62,0,228
"Porites_compressa_HIv1___TS.g34681.t1",1189,2486,1031
"Porites_compressa_HIv1___RNAseq.g5369.t1",108,1298,858
"Porites_compressa_HIv1___RNAseq.g5370.t1",1197,2364,1423
"Porites_compressa_HIv1___RNAseq.g5373.t1",153,181,0
"Porites_compressa_HIv1___RNAseq.g5425.t1",497,460,760
"Porites_compressa_HIv1___TS.g34745.t4",276,826,646
"Porites_compressa_HIv1___RNAseq.g5429.t1",100,0,186
"Porites_compressa_HIv1___RNAseq.g5430.t1",279,245,776
"Porites_compressa_HIv1___TS.g34750.t1",78,154,288
"Porites_compressa_HIv1___RNAseq.g5434.t1",509,45,0
"Porites_compressa_HIv1___RNAseq.g5446.t1",2380,331,0
"Porites_compressa_HIv1___TS.g34764.t1",3347,7145,3313
"Porites_compressa_HIv1___RNAseq.g5452.t1",316,397,973
"Porites_compressa_HIv1___RNAseq.g5453.t1",2794,5385,7637
"Porites_compressa_HIv1___RNAseq.g5457.t1",60,77,22
"Porites_compressa_HIv1___RNAseq.g5459.t1",41,0,7
"Porites_compressa_HIv1___RNAseq.g5461.t1",224,479,18
"Porites_compressa_HIv1___RNAseq.g5462.t1",24,0,40
"Porites_compressa_HIv1___RNAseq.g5463.t1",363,393,521
"Porites_compressa_HIv1___TS.g34780.t2",62,45,328
"Porites_compressa_HIv1___RNAseq.g5466.t1",1185,1970,3126
"Porites_compressa_HIv1___RNAseq.g5468.t1",255,207,0
"Porites_compressa_HIv1___RNAseq.4507_t",73,183,50
"Porites_compressa_HIv1___TS.g34796.t2",1721,3173,2278
"Porites_compressa_HIv1___RNAseq.g5479.t1",340,306,577
"Porites_compressa_HIv1___RNAseq.g5484.t1",9238,9550,14314
"Porites_compressa_HIv1___RNAseq.g5485.t1",2540,3502,5355
"Porites_compressa_HIv1___RNAseq.g5486.t1",197,92,228
"Porites_compressa_HIv1___RNAseq.g5490.t1",4219,5896,5058
"Porites_compressa_HIv1___RNAseq.g5491.t1",95,613,56
"Porites_compressa_HIv1___RNAseq.g5493.t1",80,573,294
"Porites_compressa_HIv1___RNAseq.g5494.t1",8195,66,0
"Porites_compressa_HIv1___RNAseq.g5495.t1",2462,0,0
"Porites_compressa_HIv1___RNAseq.g5496.t1",245,459,673
"Porites_compressa_HIv1___RNAseq.g5497.t1",52,41,37
"Porites_compressa_HIv1___TS.g34819.t1",1059,2043,2604
"Porites_compressa_HIv1___RNAseq.g5498.t1",420,568,553
"Porites_compressa_HIv1___RNAseq.g5499.t1",1177,1556,2847
"Porites_compressa_HIv1___RNAseq.g5500.t1",110,91,22
"Porites_compressa_HIv1___RNAseq.g5503.t1",583,109,483
"Porites_compressa_HIv1___TS.g34834.t2",229,0,234
"Porites_compressa_HIv1___TS.g34838.t1",31,514,291
"Porites_compressa_HIv1___RNAseq.g5516.t1",103,801,123
"Porites_compressa_HIv1___RNAseq.g5517.t1",1274,5631,6504
"Porites_compressa_HIv1___RNAseq.g5518.t2",1428,1792,1642
"Porites_compressa_HIv1___TS.g34843.t1",16,103,12
"Porites_compressa_HIv1___TS.g34845.t1",62,576,414
"Porites_compressa_HIv1___RNAseq.g5525.t1",228,203,496
"Porites_compressa_HIv1___RNAseq.g5528.t1",1096,951,677
"Porites_compressa_HIv1___TS.g34852.t1",719,1162,576
"Porites_compressa_HIv1___TS.g34854.t1",46,937,131
"Porites_compressa_HIv1___RNAseq.g5532.t1",1,0,69
"Porites_compressa_HIv1___TS.g34859.t2",284,1435,1350
"Porites_compressa_HIv1___TS.g34860.t1",2,680,205
"Porites_compressa_HIv1___TS.g34861.t1",310,380,75
"Porites_compressa_HIv1___RNAseq.g5579.t1",1501,882,1785
"Porites_compressa_HIv1___RNAseq.g5580.t1",1422,1379,1572
"Porites_compressa_HIv1___RNAseq.g5596.t1",100,0,148
"Porites_compressa_HIv1___RNAseq.g5617.t1",328,270,55
"Porites_compressa_HIv1___RNAseq.g5619.t1",5,478,0
"Porites_compressa_HIv1___RNAseq.g5623.t1",617,1248,1291
"Porites_compressa_HIv1___RNAseq.g5624.t1",70,582,441
"Porites_compressa_HIv1___RNAseq.g5625.t1",1270,1748,908
"Porites_compressa_HIv1___RNAseq.g5626.t1",1772,1862,1871
"Porites_compressa_HIv1___RNAseq.g5627.t1",133,500,10
"Porites_compressa_HIv1___RNAseq.g5633.t1",1145,2909,2848
"Porites_compressa_HIv1___RNAseq.g5634.t1",200,365,1207
"Porites_compressa_HIv1___RNAseq.g5638.t1",457,878,1063
"Porites_compressa_HIv1___RNAseq.g5640.t1",948,2041,2451
"Porites_compressa_HIv1___RNAseq.g5641.t1",439,637,1251
"Porites_compressa_HIv1___RNAseq.g5645.t1",21,74,106
"Porites_compressa_HIv1___RNAseq.g5647.t1",95,214,0
"Porites_compressa_HIv1___RNAseq.g5649.t1",576,784,591
"Porites_compressa_HIv1___TS.g34999.t1b",3305,6547,3650
"Porites_compressa_HIv1___TS.g34999.t1a",186,195,0
"Porites_compressa_HIv1___RNAseq.4729_t",122,99,0
"Porites_compressa_HIv1___RNAseq.g5663.t1",841,1547,185
"Porites_compressa_HIv1___RNAseq.g5665.t1",284,392,101
"Porites_compressa_HIv1___RNAseq.g5669.t1",1,316,179
"Porites_compressa_HIv1___RNAseq.g5671.t1",23,1430,414
"Porites_compressa_HIv1___RNAseq.g5673.t1",76,4,0
"Porites_compressa_HIv1___TS.g35013.t1",1311,1459,2530
"Porites_compressa_HIv1___RNAseq.g5688.t1",376,1620,1090
"Porites_compressa_HIv1___RNAseq.g5690.t1",15,301,643
"Porites_compressa_HIv1___RNAseq.g5710.t1",78,0,0
"Porites_compressa_HIv1___RNAseq.g5715.t1",10,11,4
"Porites_compressa_HIv1___RNAseq.g5745.t1",9,9,23
"Porites_compressa_HIv1___TS.g35089.t3",45,132,37
"Porites_compressa_HIv1___RNAseq.g5808.t1",1456,2992,1870
"Porites_compressa_HIv1___RNAseq.g1305.t1",0,17,458
"Porites_compressa_HIv1___RNAseq.g1306.t1",0,18,134
"Porites_compressa_HIv1___RNAseq.g1307.t1",0,0,133
"Porites_compressa_HIv1___RNAseq.g1313.t1",0,0,173
"Porites_compressa_HIv1___TS.g39617.t1",0,84,0
"Porites_compressa_HIv1___RNAseq.g1325.t1",0,307,0
"Porites_compressa_HIv1___RNAseq.g1330.t1",0,0,136
"Porites_compressa_HIv1___RNAseq.g1334.t1",0,220,0
"Porites_compressa_HIv1___RNAseq.g1359.t1",0,207,0
"Porites_compressa_HIv1___RNAseq.g1360.t1",0,156,215
"Porites_compressa_HIv1___RNAseq.g1362.t1",0,1110,498
"Porites_compressa_HIv1___RNAseq.g1366.t1",0,317,111
"Porites_compressa_HIv1___RNAseq.g1367.t1",0,96,2004
"Porites_compressa_HIv1___RNAseq.g1368.t1",0,107,0
"Porites_compressa_HIv1___RNAseq.g1371.t1",0,254,0
"Porites_compressa_HIv1___RNAseq.g1372.t1",0,1,33
"Porites_compressa_HIv1___TS.g39672.t1",0,154,0
"Porites_compressa_HIv1___RNAseq.g1397.t1",0,418,62
"Porites_compressa_HIv1___RNAseq.g1400.t1",0,86,56
"Porites_compressa_HIv1___RNAseq.g1412.t1",0,0,67
"Porites_compressa_HIv1___RNAseq.g1413.t1",0,0,64
"Porites_compressa_HIv1___TS.g39711.t1",0,58,3396
"Porites_compressa_HIv1___RNAseq.g1419.t1",0,326,0
"Porites_compressa_HIv1___RNAseq.g1420.t1",0,131,18
"Porites_compressa_HIv1___RNAseq.g1423.t1b",0,132,222
"Porites_compressa_HIv1___RNAseq.g1429.t1",0,89,0
"Porites_compressa_HIv1___TS.g39730.t1",0,643,292
"Porites_compressa_HIv1___TS.g39731.t1",0,0,543
"Porites_compressa_HIv1___RNAseq.g1443.t1",0,99,0
"Porites_compressa_HIv1___RNAseq.g1444.t1",0,86,0
"Porites_compressa_HIv1___RNAseq.g1450.t1",0,24,0
"Porites_compressa_HIv1___RNAseq.g1458.t1",0,329,0
"Porites_compressa_HIv1___RNAseq.g1461.t1",0,242,0
"Porites_compressa_HIv1___RNAseq.g1468.t1",0,64,0
"Porites_compressa_HIv1___RNAseq.g1470.t1",0,30,0
"Porites_compressa_HIv1___RNAseq.g1471.t1",0,23,40
"Porites_compressa_HIv1___RNAseq.g1472.t1",0,0,27
"Porites_compressa_HIv1___RNAseq.g1476.t1",0,214,1
"Porites_compressa_HIv1___RNAseq.g1478.t1",0,54,0
"Porites_compressa_HIv1___RNAseq.g1484.t1",0,19,23
"Porites_compressa_HIv1___TS.g39785.t1",0,250,140
"Porites_compressa_HIv1___RNAseq.g1486.t1",0,413,0
"Porites_compressa_HIv1___RNAseq.g1491.t1",0,55,365
"Porites_compressa_HIv1___TS.g39805.t1",0,0,102
"Porites_compressa_HIv1___TS.g39811.t1",0,0,55
"Porites_compressa_HIv1___RNAseq.g1515.t1",0,0,19
"Porites_compressa_HIv1___RNAseq.g1523.t1",0,54,0
"Porites_compressa_HIv1___RNAseq.g1534.t1",0,66,30
"Porites_compressa_HIv1___TS.g39840.t1",0,0,45
"Porites_compressa_HIv1___RNAseq.5158_t",0,38,0
"Porites_compressa_HIv1___RNAseq.g1563.t1",0,22,0
"Porites_compressa_HIv1___RNAseq.g1583.t1",0,0,203
"Porites_compressa_HIv1___RNAseq.g1584.t1a",0,94,0
"Porites_compressa_HIv1___RNAseq.g1589.t1",0,195,485
"Porites_compressa_HIv1___RNAseq.g1590.t1",0,71,393
"Porites_compressa_HIv1___RNAseq.g1595.t1",0,51,0
"Porites_compressa_HIv1___TS.g39911.t1",0,0,118
"Porites_compressa_HIv1___RNAseq.g1619.t1",0,0,112
"Porites_compressa_HIv1___RNAseq.g1626.t1",0,47,226
"Porites_compressa_HIv1___RNAseq.g1633.t1",0,82,0
"Porites_compressa_HIv1___TS.g39936.t1",0,16,0
"Porites_compressa_HIv1___RNAseq.g1642.t1b",0,81,0
"Porites_compressa_HIv1___RNAseq.g1642.t1a",0,168,0
"Porites_compressa_HIv1___RNAseq.g1650.t1",0,0,35
"Porites_compressa_HIv1___RNAseq.g1657.t1",0,95,0
"Porites_compressa_HIv1___RNAseq.g1658.t1",0,24,0
"Porites_compressa_HIv1___TS.g39958.t1",0,0,120
"Porites_compressa_HIv1___RNAseq.g1667.t1",0,142,9
"Porites_compressa_HIv1___RNAseq.g1670.t1",0,83,120
"Porites_compressa_HIv1___TS.g39967.t1",0,0,11
"Porites_compressa_HIv1___TS.g39968.t1",0,0,31
"Porites_compressa_HIv1___RNAseq.g1681.t1",0,0,47
"Porites_compressa_HIv1___RNAseq.g1684.t1",0,255,0
"Porites_compressa_HIv1___RNAseq.g1687.t1",0,0,95
"Porites_compressa_HIv1___RNAseq.g1688.t1",0,0,35
"Porites_compressa_HIv1___RNAseq.g1694.t1",0,18,0
"Porites_compressa_HIv1___RNAseq.g1696.t1",0,153,0
"Porites_compressa_HIv1___RNAseq.g1709.t1",0,278,0
"Porites_compressa_HIv1___RNAseq.g1717.t1a",0,188,0
"Porites_compressa_HIv1___RNAseq.g1719.t1",0,354,7
"Porites_compressa_HIv1___RNAseq.g1721.t1",0,688,377
"Porites_compressa_HIv1___RNAseq.g1722.t1",0,210,187
"Porites_compressa_HIv1___RNAseq.g1724.t1",0,80,0
"Porites_compressa_HIv1___RNAseq.g1725.t1",0,0,28
"Porites_compressa_HIv1___TS.g40022.t1",0,759,115
"Porites_compressa_HIv1___RNAseq.g1728.t1",0,146,0
"Porites_compressa_HIv1___RNAseq.5335_t",0,889,243
"Porites_compressa_HIv1___RNAseq.g1733.t1",0,225,60
"Porites_compressa_HIv1___TS.g40030.t2",0,127,314
"Porites_compressa_HIv1___RNAseq.g1737.t1",0,150,0
"Porites_compressa_HIv1___RNAseq.g1740.t1",0,233,58
"Porites_compressa_HIv1___RNAseq.g1753.t1",0,29,0
"Porites_compressa_HIv1___TS.g40052.t1",0,17,29
"Porites_compressa_HIv1___TS.g40062.t2",0,691,1238
"Porites_compressa_HIv1___RNAseq.g1768.t1",0,424,1045
"Porites_compressa_HIv1___RNAseq.g1770.t1",0,73,0
"Porites_compressa_HIv1___RNAseq.g1775.t1",0,1635,295
"Porites_compressa_HIv1___RNAseq.g1777.t1",0,182,674
"Porites_compressa_HIv1___RNAseq.g1787.t1",0,0,19
"Porites_compressa_HIv1___RNAseq.g1791.t1",0,599,39
"Porites_compressa_HIv1___TS.g40088.t1",0,0,456
"Porites_compressa_HIv1___RNAseq.g1796.t1",0,183,197
"Porites_compressa_HIv1___RNAseq.g1800.t1",0,13,1
"Porites_compressa_HIv1___RNAseq.g1802.t1",0,0,121
"Porites_compressa_HIv1___TS.g40105.t1",0,0,235
"Porites_compressa_HIv1___RNAseq.g1814.t2",0,116,43
"Porites_compressa_HIv1___RNAseq.g1820.t1",0,105,80
"Porites_compressa_HIv1___RNAseq.g1827.t1",0,0,129
"Porites_compressa_HIv1___RNAseq.g1839.t1",0,21,0
"Porites_compressa_HIv1___RNAseq.g1844.t1a",0,6,18
"Porites_compressa_HIv1___RNAseq.g1849.t1",0,52,0
